true_label,pred_set,pred_set_names,set_size,cloud_coverage
5,"[0, 4, 5, 13, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Passenger ship', 'Liquefied gas ship']",5,0.1185
16,"[0, 1, 2, 4, 5, 7, 10, 11, 12, 14, 15, 16, 18, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Car carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship', 'Barge', 'Landing craft', 'Amphibious transport dock', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",17,0.418
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.0392
12,"[0, 2, 4, 5, 10, 12, 17, 18, 19, 22]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Oil tanker', 'Destroyer', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Command ship']",10,0.0374
7,[7],['Car carrier'],1,0.2898
12,"[5, 9, 10, 11, 13, 18]","['Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Amphibious transport dock']",6,0.1268
9,"[0, 4, 5, 9, 10, 11, 13]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship']",7,0.0834
19,"[2, 5, 9, 11, 12, 17, 19]","['Submarine', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser']",7,0.3193
21,"[0, 1, 2, 5, 7, 9, 10, 12, 14, 17, 18, 19, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Liquefied gas ship', 'Frigate', 'Amphibious transport dock', 'Cruiser', 'Amphibious assault ship', 'Command ship']",14,0.5494
21,"[0, 1, 2, 4, 5, 12, 16, 17, 18, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Destroyer', 'Landing craft', 'Frigate', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",12,0.66
2,[2],['Submarine'],1,0.1165
18,"[1, 2, 6, 12, 14, 16, 17, 19, 20, 22]","['Aircraft carrier', 'Submarine', 'Container ship', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Command ship']",10,0.5324
12,"[2, 9, 10, 12, 17, 19]","['Submarine', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Frigate', 'Cruiser']",6,0.4417
20,"[0, 1, 2, 5, 7, 8, 10, 12, 16, 17, 19, 20, 21, 22]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Oil tanker', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",14,0.5735
2,"[0, 2, 5, 7, 9, 10, 12]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Bulk carrier', 'Oil tanker', 'Destroyer']",7,0.4199
1,"[1, 10, 21]","['Aircraft carrier', 'Oil tanker', 'Amphibious assault ship']",3,0.1175
1,"[1, 2, 10, 13, 18, 21]","['Aircraft carrier', 'Submarine', 'Oil tanker', 'Passenger ship', 'Amphibious transport dock', 'Amphibious assault ship']",6,0.0413
16,[16],['Landing craft'],1,0.1253
10,"[0, 2, 5, 8, 9, 10, 11, 13, 14]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",9,0.6518
5,"[0, 2, 4, 5, 6, 9, 12]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Container ship', 'Bulk carrier', 'Destroyer']",7,0.0738
17,"[10, 12, 17, 19, 22]","['Oil tanker', 'Destroyer', 'Frigate', 'Cruiser', 'Command ship']",5,0.2308
4,"[4, 5, 9, 11, 13]","['Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat', 'Passenger ship']",5,0.056
9,"[0, 2, 5, 9]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Bulk carrier']",4,0.0948
19,"[12, 19]","['Destroyer', 'Cruiser']",2,0.1152
12,"[7, 12, 14, 20]","['Car carrier', 'Destroyer', 'Liquefied gas ship', 'Tarawa-class amphibious assault ship']",4,0.2858
20,[20],['Tarawa-class amphibious assault ship'],1,0.1108
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.0715
18,"[14, 16, 18, 20]","['Liquefied gas ship', 'Landing craft', 'Amphibious transport dock', 'Tarawa-class amphibious assault ship']",4,0.0744
12,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.2565
17,"[12, 14, 16, 20, 22]","['Destroyer', 'Liquefied gas ship', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.0798
22,"[5, 10, 12, 13, 16, 17, 20, 22]","['Auxiliary ship', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",8,0.0832
2,"[2, 4, 5, 9, 11]","['Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Fishing boat']",5,0.0414
5,"[0, 4, 5, 8, 9, 10, 11, 13, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",9,0.3436
14,[14],['Liquefied gas ship'],1,0.1327
12,[12],['Destroyer'],1,0.0969
8,"[5, 8]","['Auxiliary ship', 'Hovercraft']",2,0.1811
2,[2],['Submarine'],1,0.1121
6,"[1, 6, 9, 10, 18, 22]","['Aircraft carrier', 'Container ship', 'Bulk carrier', 'Oil tanker', 'Amphibious transport dock', 'Command ship']",6,0.015
7,"[5, 7, 8, 9, 10, 12, 13, 14, 17, 22]","['Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Oil tanker', 'Destroyer', 'Passenger ship', 'Liquefied gas ship', 'Frigate', 'Command ship']",10,0.6317
22,"[12, 16, 17, 20, 22]","['Destroyer', 'Landing craft', 'Frigate', 'Tarawa-class amphibious assault ship', 'Command ship']",5,0.093
12,"[4, 5, 13]","['Combat boat', 'Auxiliary ship', 'Passenger ship']",3,0.0708
0,"[0, 2, 4, 5, 9, 10, 11, 12, 15]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Barge']",9,0.2538
12,"[0, 1, 5, 12, 17, 19, 20]","['Non-ship', 'Aircraft carrier', 'Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship']",7,0.6105
12,"[12, 17]","['Destroyer', 'Frigate']",2,0.0799
12,"[12, 14, 18]","['Destroyer', 'Liquefied gas ship', 'Amphibious transport dock']",3,0.0252
9,"[0, 2, 4, 5, 9, 10, 11, 12, 17, 19]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Frigate', 'Cruiser']",10,0.3834
2,"[0, 2, 4, 5, 9]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier']",5,0.1444
16,"[7, 12, 16, 20, 21, 22]","['Car carrier', 'Destroyer', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",6,0.4661
3,[3],['Medical ship'],1,0.1085
12,"[1, 12, 14, 16, 17, 19, 20, 21, 22]","['Aircraft carrier', 'Destroyer', 'Liquefied gas ship', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",9,0.6262
2,"[0, 2, 4, 5, 10]","['Non-ship', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Oil tanker']",5,0.0613
0,"[0, 1, 2, 4, 5, 9, 10, 11, 13, 14, 15, 17]","['Non-ship', 'Aircraft carrier', 'Submarine', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship', 'Barge', 'Frigate']",12,0.7127
9,"[2, 5, 9]","['Submarine', 'Auxiliary ship', 'Bulk carrier']",3,0.0827
0,"[0, 2, 5, 7, 8, 9, 11, 13, 15]","['Non-ship', 'Submarine', 'Auxiliary ship', 'Car carrier', 'Hovercraft', 'Bulk carrier', 'Fishing boat', 'Passenger ship', 'Barge']",9,0.417
11,"[0, 4, 5, 9, 10, 11, 13, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Passenger ship', 'Liquefied gas ship']",8,0.1149
12,"[4, 5, 12, 13, 16, 20, 21, 22]","['Combat boat', 'Auxiliary ship', 'Destroyer', 'Passenger ship', 'Landing craft', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.4764
19,"[2, 12, 16, 17, 19, 20, 21, 22]","['Submarine', 'Destroyer', 'Landing craft', 'Frigate', 'Cruiser', 'Tarawa-class amphibious assault ship', 'Amphibious assault ship', 'Command ship']",8,0.0554
5,"[0, 4, 5, 9, 10, 11, 12, 14]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Bulk carrier', 'Oil tanker', 'Fishing boat', 'Destroyer', 'Liquefied gas ship']",8,0.0979
12,[12],['Destroyer'],1,0.0972
5,"[0, 4, 5, 8, 9, 10]","['Non-ship', 'Combat boat', 'Auxiliary ship', 'Hovercraft', 'Bulk carrier', 'Oil tanker']",6,0.0639
12,"[12, 19]","['Destroyer', 'Cruiser']",2,0.061
19,"[5, 12, 17, 19]","['Auxiliary ship', 'Destroyer', 'Frigate', 'Cruiser']",4,0.3039
17,"[12, 17, 19]","['Destroyer', 'Frigate', 'Cruiser']",3,0.0363
