img_path,fine_label,super_label,sharpness
data\001.Nimitz-class_aircraft_carrier\P4041.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.223465
data\001.Nimitz-class_aircraft_carrier\P4048.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.94954
data\001.Nimitz-class_aircraft_carrier\P4053.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.415375
data\001.Nimitz-class_aircraft_carrier\P4061.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.020874
data\001.Nimitz-class_aircraft_carrier\P4066.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.94233
data\001.Nimitz-class_aircraft_carrier\P4113.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.81625
data\001.Nimitz-class_aircraft_carrier\P4122.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.99779
data\001.Nimitz-class_aircraft_carrier\P4129.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.353165
data\001.Nimitz-class_aircraft_carrier\P4137.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.79967
data\001.Nimitz-class_aircraft_carrier\P4145.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.82524
data\001.Nimitz-class_aircraft_carrier\P4179.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.070175
data\001.Nimitz-class_aircraft_carrier\P4196.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.06625
data\001.Nimitz-class_aircraft_carrier\P4212.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.92526
data\001.Nimitz-class_aircraft_carrier\P4216.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.402954
data\001.Nimitz-class_aircraft_carrier\P4225.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.193146
data\001.Nimitz-class_aircraft_carrier\P4240.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.04706
data\001.Nimitz-class_aircraft_carrier\P4242.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.75863
data\001.Nimitz-class_aircraft_carrier\P4248.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.51372
data\001.Nimitz-class_aircraft_carrier\P4252.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.885605
data\001.Nimitz-class_aircraft_carrier\P4275.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.400406
data\001.Nimitz-class_aircraft_carrier\P4320.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.02703
data\001.Nimitz-class_aircraft_carrier\P4377.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.40979
data\001.Nimitz-class_aircraft_carrier\P4380.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.390335
data\001.Nimitz-class_aircraft_carrier\P4387.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.5457
data\001.Nimitz-class_aircraft_carrier\P4392.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.21304
data\001.Nimitz-class_aircraft_carrier\P4428.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.949974
data\001.Nimitz-class_aircraft_carrier\P4456.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.06929
data\001.Nimitz-class_aircraft_carrier\P4459.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.18324
data\001.Nimitz-class_aircraft_carrier\P4465.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.27174
data\001.Nimitz-class_aircraft_carrier\P4482.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.03694
data\001.Nimitz-class_aircraft_carrier\P4495.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.72002
data\001.Nimitz-class_aircraft_carrier\P4498.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.905426
data\001.Nimitz-class_aircraft_carrier\P4527.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.83745
data\001.Nimitz-class_aircraft_carrier\P4546.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.82187
data\001.Nimitz-class_aircraft_carrier\P4562.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.73418
data\001.Nimitz-class_aircraft_carrier\P4595.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.02533
data\001.Nimitz-class_aircraft_carrier\P4598.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.62265
data\001.Nimitz-class_aircraft_carrier\P4655.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.78204
data\001.Nimitz-class_aircraft_carrier\P4658.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.77518
data\001.Nimitz-class_aircraft_carrier\P4660.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.42284
data\001.Nimitz-class_aircraft_carrier\P4710.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.709724
data\001.Nimitz-class_aircraft_carrier\P4742.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.24977
data\001.Nimitz-class_aircraft_carrier\P4759.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.61548
data\001.Nimitz-class_aircraft_carrier\P4779.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.31215
data\001.Nimitz-class_aircraft_carrier\P4788.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.91982
data\001.Nimitz-class_aircraft_carrier\P4861.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.88954
data\001.Nimitz-class_aircraft_carrier\P4878.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.45886
data\001.Nimitz-class_aircraft_carrier\P4885.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.81711
data\001.Nimitz-class_aircraft_carrier\P4895.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.746735
data\001.Nimitz-class_aircraft_carrier\P4910.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.250206
data\001.Nimitz-class_aircraft_carrier\P4914.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.17285
data\001.Nimitz-class_aircraft_carrier\P4927.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.45322
data\001.Nimitz-class_aircraft_carrier\P4953.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.87993
data\001.Nimitz-class_aircraft_carrier\P4958.bmp,001.Nimitz-class_aircraft_carrier,Carrier,89.02912
data\001.Nimitz-class_aircraft_carrier\P4977.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.06093
data\001.Nimitz-class_aircraft_carrier\P4984.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.01896
data\001.Nimitz-class_aircraft_carrier\P4995.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.216
data\001.Nimitz-class_aircraft_carrier\P5001.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.081604
data\001.Nimitz-class_aircraft_carrier\P5058.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.104385
data\001.Nimitz-class_aircraft_carrier\P5064.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.169556
data\001.Nimitz-class_aircraft_carrier\P5111.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.68231
data\001.Nimitz-class_aircraft_carrier\P5126.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.25068
data\001.Nimitz-class_aircraft_carrier\P5135.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.89346
data\001.Nimitz-class_aircraft_carrier\P5147.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.1689
data\001.Nimitz-class_aircraft_carrier\P5151.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.60225
data\001.Nimitz-class_aircraft_carrier\P5161.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.63211
data\001.Nimitz-class_aircraft_carrier\P5167.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.01652
data\001.Nimitz-class_aircraft_carrier\P5169.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.41056
data\001.Nimitz-class_aircraft_carrier\P5181.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.149536
data\001.Nimitz-class_aircraft_carrier\P5185.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.413055
data\001.Nimitz-class_aircraft_carrier\P5238.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.30252
data\001.Nimitz-class_aircraft_carrier\P5256.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.56444
data\001.Nimitz-class_aircraft_carrier\P5298.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.24945
data\001.Nimitz-class_aircraft_carrier\P5299.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.34364
data\001.Nimitz-class_aircraft_carrier\P5319.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.528854
data\001.Nimitz-class_aircraft_carrier\P5378.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.34589
data\001.Nimitz-class_aircraft_carrier\P5387.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.73745
data\001.Nimitz-class_aircraft_carrier\P5421.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.50758
data\001.Nimitz-class_aircraft_carrier\P5474.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.03351
data\001.Nimitz-class_aircraft_carrier\P5481.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.08989
data\001.Nimitz-class_aircraft_carrier\P5487.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.94133
data\001.Nimitz-class_aircraft_carrier\P5513.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.498764
data\001.Nimitz-class_aircraft_carrier\P5538.bmp,001.Nimitz-class_aircraft_carrier,Carrier,73.30336
data\001.Nimitz-class_aircraft_carrier\P5547.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.14911
data\001.Nimitz-class_aircraft_carrier\P5548.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.432755
data\001.Nimitz-class_aircraft_carrier\P5572.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.84183
data\001.Nimitz-class_aircraft_carrier\P5584.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.52545
data\001.Nimitz-class_aircraft_carrier\P5597.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.51019
data\001.Nimitz-class_aircraft_carrier\P5601.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.77182
data\001.Nimitz-class_aircraft_carrier\P5613.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.03807
data\001.Nimitz-class_aircraft_carrier\P5641.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.87161
data\001.Nimitz-class_aircraft_carrier\P5652.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.79126
data\001.Nimitz-class_aircraft_carrier\P5676.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.52984
data\001.Nimitz-class_aircraft_carrier\P5678.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.49798
data\001.Nimitz-class_aircraft_carrier\P5682.bmp,001.Nimitz-class_aircraft_carrier,Carrier,91.04832
data\001.Nimitz-class_aircraft_carrier\P5705.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.891975
data\001.Nimitz-class_aircraft_carrier\P5706.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.06358
data\001.Nimitz-class_aircraft_carrier\P5724.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.5628
data\001.Nimitz-class_aircraft_carrier\P5727.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.721375
data\001.Nimitz-class_aircraft_carrier\P5728.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.12033
data\001.Nimitz-class_aircraft_carrier\P5734.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.255844
data\001.Nimitz-class_aircraft_carrier\P5759.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.841995
data\001.Nimitz-class_aircraft_carrier\P5787.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.862305
data\001.Nimitz-class_aircraft_carrier\P5797.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.77556
data\001.Nimitz-class_aircraft_carrier\P5805.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.824684
data\001.Nimitz-class_aircraft_carrier\P5831.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.36452
data\001.Nimitz-class_aircraft_carrier\P5871.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.0275
data\001.Nimitz-class_aircraft_carrier\P5882.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.006134
data\001.Nimitz-class_aircraft_carrier\P5885.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.56666
data\001.Nimitz-class_aircraft_carrier\P5890.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.96852
data\001.Nimitz-class_aircraft_carrier\P5894.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.79749
data\001.Nimitz-class_aircraft_carrier\P5895.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.853714
data\001.Nimitz-class_aircraft_carrier\P5913.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.46077
data\001.Nimitz-class_aircraft_carrier\P5943.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.92934
data\001.Nimitz-class_aircraft_carrier\P5948.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.90533
data\001.Nimitz-class_aircraft_carrier\P5964.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.58583
data\001.Nimitz-class_aircraft_carrier\P5970.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.569374
data\001.Nimitz-class_aircraft_carrier\P5992.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.64787
data\001.Nimitz-class_aircraft_carrier\P6006.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.31591
data\001.Nimitz-class_aircraft_carrier\P6032.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.37805
data\001.Nimitz-class_aircraft_carrier\P6035.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.23781
data\001.Nimitz-class_aircraft_carrier\P6041.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.196594
data\001.Nimitz-class_aircraft_carrier\P6046.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.85225
data\001.Nimitz-class_aircraft_carrier\P6058.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.11104
data\001.Nimitz-class_aircraft_carrier\P6082.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.89024
data\001.Nimitz-class_aircraft_carrier\P6090.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.05118
data\001.Nimitz-class_aircraft_carrier\P6133.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.2303
data\001.Nimitz-class_aircraft_carrier\P6144.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.28983
data\001.Nimitz-class_aircraft_carrier\P6159.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.09092
data\001.Nimitz-class_aircraft_carrier\P6163.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.317276
data\001.Nimitz-class_aircraft_carrier\P6175.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.649704
data\001.Nimitz-class_aircraft_carrier\P6188.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.51976
data\001.Nimitz-class_aircraft_carrier\P6195.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.328735
data\001.Nimitz-class_aircraft_carrier\P6206.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.996864
data\001.Nimitz-class_aircraft_carrier\P6245.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.34317
data\001.Nimitz-class_aircraft_carrier\P6246.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.17882
data\001.Nimitz-class_aircraft_carrier\P6260.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.07677
data\001.Nimitz-class_aircraft_carrier\P6299.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.651924
data\001.Nimitz-class_aircraft_carrier\P6317.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.038925
data\001.Nimitz-class_aircraft_carrier\P6337.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.388115
data\001.Nimitz-class_aircraft_carrier\P6340.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.03017
data\001.Nimitz-class_aircraft_carrier\P6344.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.60118
data\001.Nimitz-class_aircraft_carrier\P6346.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.808846
data\001.Nimitz-class_aircraft_carrier\P6375.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.10985
data\001.Nimitz-class_aircraft_carrier\P6410.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.30539
data\001.Nimitz-class_aircraft_carrier\P6419.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.540985
data\001.Nimitz-class_aircraft_carrier\P6437.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.66239
data\001.Nimitz-class_aircraft_carrier\P6442.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.39157
data\001.Nimitz-class_aircraft_carrier\P6451.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.65721
data\001.Nimitz-class_aircraft_carrier\P6473.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.442604
data\001.Nimitz-class_aircraft_carrier\P6535.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.34831
data\001.Nimitz-class_aircraft_carrier\P6544.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.88952
data\001.Nimitz-class_aircraft_carrier\P6546.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.96773
data\001.Nimitz-class_aircraft_carrier\P6551.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.891136
data\001.Nimitz-class_aircraft_carrier\P6591.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.19862
data\001.Nimitz-class_aircraft_carrier\P6593.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.01845
data\001.Nimitz-class_aircraft_carrier\P6628.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.681046
data\001.Nimitz-class_aircraft_carrier\P6638.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.57048
data\001.Nimitz-class_aircraft_carrier\P6639.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.61166
data\001.Nimitz-class_aircraft_carrier\P6652.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.08052
data\001.Nimitz-class_aircraft_carrier\P6670.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.37666
data\001.Nimitz-class_aircraft_carrier\P6674.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.8643
data\001.Nimitz-class_aircraft_carrier\P6694.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.490166
data\001.Nimitz-class_aircraft_carrier\P6697.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.74657
data\001.Nimitz-class_aircraft_carrier\P6709.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.85466
data\001.Nimitz-class_aircraft_carrier\P6716.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.75836
data\001.Nimitz-class_aircraft_carrier\P6731.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.61841
data\001.Nimitz-class_aircraft_carrier\P6749.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.05861
data\001.Nimitz-class_aircraft_carrier\P6770.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.20775
data\001.Nimitz-class_aircraft_carrier\P6786.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.14873
data\001.Nimitz-class_aircraft_carrier\P6837.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.32912
data\001.Nimitz-class_aircraft_carrier\P6863.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.35303
data\001.Nimitz-class_aircraft_carrier\P6907.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.84964
data\001.Nimitz-class_aircraft_carrier\P6912.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.9583
data\001.Nimitz-class_aircraft_carrier\P6925.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.06734
data\001.Nimitz-class_aircraft_carrier\P6941.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.264755
data\001.Nimitz-class_aircraft_carrier\P7005.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.907906
data\001.Nimitz-class_aircraft_carrier\P7040.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.243225
data\001.Nimitz-class_aircraft_carrier\P7051.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.12279
data\001.Nimitz-class_aircraft_carrier\P7089.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.23629
data\001.Nimitz-class_aircraft_carrier\P7102.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.906296
data\001.Nimitz-class_aircraft_carrier\P7110.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.85127
data\001.Nimitz-class_aircraft_carrier\P7123.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.545616
data\001.Nimitz-class_aircraft_carrier\P7136.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.89856
data\001.Nimitz-class_aircraft_carrier\P7139.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.121765
data\001.Nimitz-class_aircraft_carrier\P7151.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.58893
data\001.Nimitz-class_aircraft_carrier\P7158.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.25213
data\001.Nimitz-class_aircraft_carrier\P7162.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.02232
data\001.Nimitz-class_aircraft_carrier\P7208.bmp,001.Nimitz-class_aircraft_carrier,Carrier,90.366684
data\001.Nimitz-class_aircraft_carrier\P7245.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.50094
data\001.Nimitz-class_aircraft_carrier\P7253.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.47304
data\001.Nimitz-class_aircraft_carrier\P7257.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.738556
data\001.Nimitz-class_aircraft_carrier\P7263.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.395
data\001.Nimitz-class_aircraft_carrier\P7264.bmp,001.Nimitz-class_aircraft_carrier,Carrier,90.9158
data\001.Nimitz-class_aircraft_carrier\P7270.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.58115
data\001.Nimitz-class_aircraft_carrier\P7285.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.32626
data\001.Nimitz-class_aircraft_carrier\P7295.bmp,001.Nimitz-class_aircraft_carrier,Carrier,89.02054
data\001.Nimitz-class_aircraft_carrier\P7301.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.527756
data\001.Nimitz-class_aircraft_carrier\P7360.bmp,001.Nimitz-class_aircraft_carrier,Carrier,89.07017
data\001.Nimitz-class_aircraft_carrier\P7371.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.597916
data\001.Nimitz-class_aircraft_carrier\P7406.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.33064
data\001.Nimitz-class_aircraft_carrier\P7410.bmp,001.Nimitz-class_aircraft_carrier,Carrier,89.240265
data\001.Nimitz-class_aircraft_carrier\P7413.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.7074
data\001.Nimitz-class_aircraft_carrier\P7436.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.86678
data\001.Nimitz-class_aircraft_carrier\P7440.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.570755
data\001.Nimitz-class_aircraft_carrier\P7462.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.622604
data\001.Nimitz-class_aircraft_carrier\P7483.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.84908
data\001.Nimitz-class_aircraft_carrier\P7486.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.43353
data\001.Nimitz-class_aircraft_carrier\P7489.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.84035
