img_path,fine_label,super_label,sharpness,blur_radius,sharpness_blurred
data\001.Nimitz-class_aircraft_carrier\P3409.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.30051,3.9411391545393535,18.497505
data\001.Nimitz-class_aircraft_carrier\P3419.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.427536,1.3686582276903108,65.98299
data\001.Nimitz-class_aircraft_carrier\P3429.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.248215,0.0,75.248215
data\001.Nimitz-class_aircraft_carrier\P3437.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.64612,4.436424348228849,16.664497
data\001.Nimitz-class_aircraft_carrier\P3504.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.93912,0.0,82.93912
data\001.Nimitz-class_aircraft_carrier\P3554.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.626236,1.1051140240211716,72.787506
data\001.Nimitz-class_aircraft_carrier\P3560.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.853714,1.927307494292813,52.489983
data\001.Nimitz-class_aircraft_carrier\P3561.bmp,001.Nimitz-class_aircraft_carrier,Carrier,90.3404,3.6399566796910143,21.93383
data\001.Nimitz-class_aircraft_carrier\P3562.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.51779,2.6406137758244816,31.576754
data\001.Nimitz-class_aircraft_carrier\P3563.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.1122,3.023538217819649,26.279858
data\001.Nimitz-class_aircraft_carrier\P3582.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.299355,1.311918383813182,69.17984
data\001.Nimitz-class_aircraft_carrier\P3612.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.59802,0.7123409683513275,82.66487
data\001.Nimitz-class_aircraft_carrier\P3613.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.793,1.4477908212211146,67.72619
data\001.Nimitz-class_aircraft_carrier\P3617.bmp,001.Nimitz-class_aircraft_carrier,Carrier,72.752625,2.058680845398042,36.70722
data\001.Nimitz-class_aircraft_carrier\P3632.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.73718,0.0,80.73718
data\001.Nimitz-class_aircraft_carrier\P3640.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.037704,1.2082043252396795,65.91805
data\001.Nimitz-class_aircraft_carrier\P3654.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.476074,0.43058790363013144,82.271286
data\001.Nimitz-class_aircraft_carrier\P3657.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.11563,4.389103667047868,14.763559
data\001.Nimitz-class_aircraft_carrier\P3672.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.51142,0.0,84.51142
data\001.Nimitz-class_aircraft_carrier\P3696.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.33767,0.0,82.33767
data\001.Nimitz-class_aircraft_carrier\P3707.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.9469,0.9673212167176446,79.45538
data\001.Nimitz-class_aircraft_carrier\P3717.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.32652,0.9001202772179497,77.87187
data\001.Nimitz-class_aircraft_carrier\P3720.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.55603,0.0,84.55603
data\001.Nimitz-class_aircraft_carrier\P3727.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.436615,0.0,88.436615
data\001.Nimitz-class_aircraft_carrier\P3754.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.3788,5.260386994639046,9.445858
data\001.Nimitz-class_aircraft_carrier\P3841.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.86557,0.0,83.86557
data\001.Nimitz-class_aircraft_carrier\P3852.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.56122,5.547809849495126,13.960131
data\001.Nimitz-class_aircraft_carrier\P3854.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.959305,2.2090035423418994,36.101612
data\001.Nimitz-class_aircraft_carrier\P3877.bmp,001.Nimitz-class_aircraft_carrier,Carrier,72.20059,0.361892259530306,71.761566
data\001.Nimitz-class_aircraft_carrier\P3880.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.008354,0.6032063094718916,84.53433
data\001.Nimitz-class_aircraft_carrier\P3902.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.41019,1.028409148127906,76.19899
data\001.Nimitz-class_aircraft_carrier\P3907.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.425415,0.7854911834461784,77.49534
data\001.Nimitz-class_aircraft_carrier\P3922.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.11226,3.1401374889343727,24.055288
data\001.Nimitz-class_aircraft_carrier\P3931.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.76946,5.850322838577234,12.407466
data\001.Nimitz-class_aircraft_carrier\P3946.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.07518,0.0,84.07518
data\001.Nimitz-class_aircraft_carrier\P3962.bmp,001.Nimitz-class_aircraft_carrier,Carrier,89.08447,0.24154937898704887,89.06676
data\001.Nimitz-class_aircraft_carrier\P3969.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.3906,0.0,86.3906
data\001.Nimitz-class_aircraft_carrier\P3976.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.463684,0.0,79.463684
data\001.Nimitz-class_aircraft_carrier\P4009.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.357056,0.31909797123869454,78.77064
data\001.Nimitz-class_aircraft_carrier\P4026.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.77101,1.681908466602871,57.310047
data\001.Nimitz-class_aircraft_carrier\P4028.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.111115,4.808576883639924,11.263147
data\001.Nimitz-class_aircraft_carrier\P4032.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.9733,1.6974924319978995,61.873222
data\001.Nimitz-class_aircraft_carrier\P4041.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.223465,3.5708020770386106,21.262917
data\001.Nimitz-class_aircraft_carrier\P4048.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.94954,1.8536948789718006,46.683548
data\001.Nimitz-class_aircraft_carrier\P4053.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.415375,0.2220810218510203,85.797134
data\001.Nimitz-class_aircraft_carrier\P4061.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.020874,0.0,81.020874
data\001.Nimitz-class_aircraft_carrier\P4066.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.94233,3.8381683680086196,22.593733
data\001.Nimitz-class_aircraft_carrier\P4113.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.81625,2.3893634977179286,38.478928
data\001.Nimitz-class_aircraft_carrier\P4122.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.99779,0.23191398898838544,77.39991
data\001.Nimitz-class_aircraft_carrier\P4129.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.353165,0.0,79.353165
data\001.Nimitz-class_aircraft_carrier\P4137.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.79967,4.925852798479527,14.813115
data\001.Nimitz-class_aircraft_carrier\P4145.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.82524,1.9534250506862167,46.38134
data\001.Nimitz-class_aircraft_carrier\P4179.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.070175,0.0,84.070175
data\001.Nimitz-class_aircraft_carrier\P4196.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.06625,0.0,83.06625
data\001.Nimitz-class_aircraft_carrier\P4212.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.92526,5.171711166335926,9.251093
data\001.Nimitz-class_aircraft_carrier\P4216.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.402954,1.817191168428684,49.815216
data\001.Nimitz-class_aircraft_carrier\P4225.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.193146,4.911953420595191,17.30084
data\001.Nimitz-class_aircraft_carrier\P4240.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.04706,0.0,80.04706
data\001.Nimitz-class_aircraft_carrier\P4242.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.75863,3.9604603265385343,18.1023
data\001.Nimitz-class_aircraft_carrier\P4248.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.51372,4.0181689625098445,17.820606
data\001.Nimitz-class_aircraft_carrier\P4252.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.885605,0.0,85.885605
data\001.Nimitz-class_aircraft_carrier\P4275.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.400406,3.2388415563681154,28.863514
data\001.Nimitz-class_aircraft_carrier\P4320.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.02703,1.5222825907370572,54.444912
data\001.Nimitz-class_aircraft_carrier\P4377.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.40979,1.4243330343637248,57.838425
data\001.Nimitz-class_aircraft_carrier\P4380.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.390335,0.8573651756271121,72.987656
data\001.Nimitz-class_aircraft_carrier\P4387.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.5457,4.12283531418886,16.776505
data\001.Nimitz-class_aircraft_carrier\P4392.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.21304,1.7313274642707637,56.798523
data\001.Nimitz-class_aircraft_carrier\P4428.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.949974,5.29929339872699,12.932776
data\001.Nimitz-class_aircraft_carrier\P4456.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.06929,3.136407119203013,28.297714
data\001.Nimitz-class_aircraft_carrier\P4459.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.18324,0.0,84.18324
data\001.Nimitz-class_aircraft_carrier\P4465.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.27174,2.3607015233346282,37.19821
data\001.Nimitz-class_aircraft_carrier\P4482.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.03694,1.3314610132404463,66.62061
data\001.Nimitz-class_aircraft_carrier\P4495.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.72002,0.20347035492057275,85.69035
data\001.Nimitz-class_aircraft_carrier\P4498.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.905426,2.2084307124717797,46.947186
data\001.Nimitz-class_aircraft_carrier\P4527.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.83745,0.0,81.83745
data\001.Nimitz-class_aircraft_carrier\P4546.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.82187,2.7824877538726613,30.644577
data\001.Nimitz-class_aircraft_carrier\P4562.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.73418,0.0,83.73418
data\001.Nimitz-class_aircraft_carrier\P4595.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.02533,0.0,82.02533
data\001.Nimitz-class_aircraft_carrier\P4598.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.62265,0.0,75.62265
data\001.Nimitz-class_aircraft_carrier\P4655.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.78204,0.0,83.78204
data\001.Nimitz-class_aircraft_carrier\P4658.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.77518,1.5520524181302318,64.03354
data\001.Nimitz-class_aircraft_carrier\P4660.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.42284,0.0,80.42284
data\001.Nimitz-class_aircraft_carrier\P4710.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.709724,0.31765707139318167,88.026505
data\001.Nimitz-class_aircraft_carrier\P4742.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.24977,1.7295154903923775,57.249275
data\001.Nimitz-class_aircraft_carrier\P4759.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.61548,1.0257278462459174,73.708084
data\001.Nimitz-class_aircraft_carrier\P4779.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.31215,5.024519751755071,15.764797
data\001.Nimitz-class_aircraft_carrier\P4788.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.91982,5.460086133856364,8.20577
data\001.Nimitz-class_aircraft_carrier\P4861.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.88954,2.133388118258475,43.296413
data\001.Nimitz-class_aircraft_carrier\P4878.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.45886,0.0,83.45886
data\001.Nimitz-class_aircraft_carrier\P4885.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.81711,0.8233981504362393,79.15518
data\001.Nimitz-class_aircraft_carrier\P4895.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.746735,0.5109430240312387,85.52754
data\001.Nimitz-class_aircraft_carrier\P4910.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.250206,2.548664049296194,33.06932
data\001.Nimitz-class_aircraft_carrier\P4914.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.17285,1.8534591518399754,45.393032
data\001.Nimitz-class_aircraft_carrier\P4927.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.45322,0.0,76.45322
data\001.Nimitz-class_aircraft_carrier\P4953.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.87993,0.0,81.87993
data\001.Nimitz-class_aircraft_carrier\P4958.bmp,001.Nimitz-class_aircraft_carrier,Carrier,89.02912,1.7413214466594922,61.4535
data\001.Nimitz-class_aircraft_carrier\P4977.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.06093,0.9993374428538386,72.856155
data\001.Nimitz-class_aircraft_carrier\P4984.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.01896,4.615897642469054,13.211807
data\001.Nimitz-class_aircraft_carrier\P4995.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.216,4.825374852624233,13.88632
data\001.Nimitz-class_aircraft_carrier\P5001.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.081604,0.0,80.081604
data\001.Nimitz-class_aircraft_carrier\P5058.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.104385,0.0,83.104385
data\001.Nimitz-class_aircraft_carrier\P5064.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.169556,0.0,86.169556
data\001.Nimitz-class_aircraft_carrier\P5111.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.68231,0.0,81.68231
data\001.Nimitz-class_aircraft_carrier\P5126.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.25068,0.2728688471283487,83.3087
data\001.Nimitz-class_aircraft_carrier\P5135.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.89346,1.4004838638371568,69.43689
data\001.Nimitz-class_aircraft_carrier\P5147.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.1689,1.5501662579936044,56.718506
data\001.Nimitz-class_aircraft_carrier\P5151.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.60225,0.20332533285277976,86.51898
data\001.Nimitz-class_aircraft_carrier\P5161.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.63211,0.0,84.63211
data\001.Nimitz-class_aircraft_carrier\P5167.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.01652,1.7476646902151232,59.121704
data\001.Nimitz-class_aircraft_carrier\P5169.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.41056,4.171473088659548,15.22224
data\001.Nimitz-class_aircraft_carrier\P5181.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.149536,1.349522430906536,66.93997
data\001.Nimitz-class_aircraft_carrier\P5185.bmp,001.Nimitz-class_aircraft_carrier,Carrier,84.413055,3.405573053519844,21.382841
data\001.Nimitz-class_aircraft_carrier\P5238.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.30252,0.0,88.30252
data\001.Nimitz-class_aircraft_carrier\P5256.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.56444,0.0,87.56444
data\001.Nimitz-class_aircraft_carrier\P5298.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.24945,0.0,80.24945
data\001.Nimitz-class_aircraft_carrier\P5299.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.34364,1.1932933646873192,65.38383
data\001.Nimitz-class_aircraft_carrier\P5319.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.528854,0.32824629917094494,79.9815
data\001.Nimitz-class_aircraft_carrier\P5378.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.34589,2.105032084576539,49.43225
data\001.Nimitz-class_aircraft_carrier\P5387.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.73745,3.98564640759894,18.91148
data\001.Nimitz-class_aircraft_carrier\P5421.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.50758,5.655018274938566,13.941629
data\001.Nimitz-class_aircraft_carrier\P5474.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.03351,2.003636220408823,50.086716
data\001.Nimitz-class_aircraft_carrier\P5481.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.08989,0.0,82.08989
data\001.Nimitz-class_aircraft_carrier\P5487.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.94133,1.0211460238768268,68.66525
data\001.Nimitz-class_aircraft_carrier\P5513.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.498764,3.984045526636633,20.1237
data\001.Nimitz-class_aircraft_carrier\P5538.bmp,001.Nimitz-class_aircraft_carrier,Carrier,73.30336,0.5592107556810839,70.26267
data\001.Nimitz-class_aircraft_carrier\P5547.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.14911,0.0,83.14911
data\001.Nimitz-class_aircraft_carrier\P5548.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.432755,2.7442979791709927,28.28571
data\001.Nimitz-class_aircraft_carrier\P5572.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.84183,3.3740523692674698,24.6026
data\001.Nimitz-class_aircraft_carrier\P5584.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.52545,0.0,77.52545
data\001.Nimitz-class_aircraft_carrier\P5597.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.51019,3.2165467744856517,20.312782
data\001.Nimitz-class_aircraft_carrier\P5601.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.77182,0.0,86.77182
data\001.Nimitz-class_aircraft_carrier\P5613.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.03807,0.6626306536075908,75.32866
data\001.Nimitz-class_aircraft_carrier\P5641.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.87161,3.9942697800592866,21.117493
data\001.Nimitz-class_aircraft_carrier\P5652.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.79126,0.16052292636433974,83.68454
data\001.Nimitz-class_aircraft_carrier\P5676.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.52984,0.0,85.52984
data\001.Nimitz-class_aircraft_carrier\P5678.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.49798,0.0,79.49798
data\001.Nimitz-class_aircraft_carrier\P5682.bmp,001.Nimitz-class_aircraft_carrier,Carrier,91.04832,2.5403009837171995,47.430557
data\001.Nimitz-class_aircraft_carrier\P5705.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.891975,3.388840172456594,23.677162
data\001.Nimitz-class_aircraft_carrier\P5706.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.06358,0.6158882703196924,84.046906
data\001.Nimitz-class_aircraft_carrier\P5724.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.5628,1.453164455362622,59.791454
data\001.Nimitz-class_aircraft_carrier\P5727.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.721375,0.0,83.721375
data\001.Nimitz-class_aircraft_carrier\P5728.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.12033,3.206836849193447,18.40335
data\001.Nimitz-class_aircraft_carrier\P5734.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.255844,1.5916953995507765,57.22389
data\001.Nimitz-class_aircraft_carrier\P5759.bmp,001.Nimitz-class_aircraft_carrier,Carrier,85.841995,0.0,85.841995
data\001.Nimitz-class_aircraft_carrier\P5787.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.862305,3.993180604537619,21.61089
data\001.Nimitz-class_aircraft_carrier\P5797.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.77556,0.17786269007815236,81.71588
data\001.Nimitz-class_aircraft_carrier\P5805.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.824684,0.0,83.824684
data\001.Nimitz-class_aircraft_carrier\P5831.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.36452,1.6887603074246043,54.036568
data\001.Nimitz-class_aircraft_carrier\P5871.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.0275,0.17988745813969254,85.97992
data\001.Nimitz-class_aircraft_carrier\P5882.bmp,001.Nimitz-class_aircraft_carrier,Carrier,88.006134,1.651913302739553,65.33636
data\001.Nimitz-class_aircraft_carrier\P5885.bmp,001.Nimitz-class_aircraft_carrier,Carrier,81.56666,3.532308431484792,20.652107
data\001.Nimitz-class_aircraft_carrier\P5890.bmp,001.Nimitz-class_aircraft_carrier,Carrier,77.96852,1.4887218405735234,54.676178
data\001.Nimitz-class_aircraft_carrier\P5894.bmp,001.Nimitz-class_aircraft_carrier,Carrier,83.79749,0.7349165840361955,81.97203
data\001.Nimitz-class_aircraft_carrier\P5895.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.853714,2.9357419383061947,26.88062
data\001.Nimitz-class_aircraft_carrier\P5913.bmp,001.Nimitz-class_aircraft_carrier,Carrier,78.46077,0.0,78.46077
data\001.Nimitz-class_aircraft_carrier\P5943.bmp,001.Nimitz-class_aircraft_carrier,Carrier,76.92934,0.008686532903221078,76.92934
data\001.Nimitz-class_aircraft_carrier\P5948.bmp,001.Nimitz-class_aircraft_carrier,Carrier,79.90533,1.2013078333610387,68.519554
data\001.Nimitz-class_aircraft_carrier\P5964.bmp,001.Nimitz-class_aircraft_carrier,Carrier,86.58583,2.5636778721207905,38.962914
data\001.Nimitz-class_aircraft_carrier\P5970.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.569374,0.21509839616686288,87.44583
data\001.Nimitz-class_aircraft_carrier\P5992.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.64787,0.0,87.64787
data\001.Nimitz-class_aircraft_carrier\P6006.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.31591,0.5332573535343037,86.00972
data\001.Nimitz-class_aircraft_carrier\P6032.bmp,001.Nimitz-class_aircraft_carrier,Carrier,82.37805,0.0,82.37805
data\001.Nimitz-class_aircraft_carrier\P6035.bmp,001.Nimitz-class_aircraft_carrier,Carrier,87.23781,5.87803915111264,9.566461
data\001.Nimitz-class_aircraft_carrier\P6041.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.196594,1.3050045026599466,62.887337
data\001.Nimitz-class_aircraft_carrier\P6046.bmp,001.Nimitz-class_aircraft_carrier,Carrier,75.85225,0.0,75.85225
data\001.Nimitz-class_aircraft_carrier\P6058.bmp,001.Nimitz-class_aircraft_carrier,Carrier,80.11104,5.548593892948011,15.767065
